ID_transacao,data,corredor,valor_enviado,taxa_de_cambio,fee_percent,ID_cliente,cliente_recorrente,competitor_fee_percent
6442,2024-03-12 09:00:00,Reino Unido -> Quénia,833.05,150.2564,0.0197,C2478,False,
6443,2024-12-26 08:00:00,Reino Unido -> Quénia,642.48,155.9416,0.0175,C2948,True,
6444,2024-07-19 03:00:00,Reino Unido -> Quénia,110.66,153.4144,0.0167,C809,True,
6445,2024-09-14 14:00:00,EUA -> Brasil,279.8,5.0337,0.0185,C1965,False,
6446,2024-01-19 09:00:00,EUA -> Brasil,384.82,5.3228,0.0151,C2597,True,
6447,2024-09-17 00:00:00,Reino Unido -> Quénia,542.92,152.0646,0.0163,C1835,True,0.0129
6448,2024-07-17 04:00:00,Reino Unido -> Quénia,802.53,154.241,0.0141,C338,True,
6449,2024-11-21 18:00:00,Reino Unido -> Quénia,727.04,157.7882,0.0197,C2350,True,
6450,2024-01-16 03:00:00,EUA -> Brasil,538.61,5.3955,0.0252,C847,False,
6451,2024-10-25 10:00:00,Portugal -> Moçambique,915.7,69.9872,0.0306,C2860,True,
6452,2024-09-25 23:00:00,Portugal -> Moçambique,950.63,69.235,0.039,C636,True,
6453,2024-11-16 23:00:00,Reino Unido -> Quénia,728.89,156.7584,0.0124,C2842,True,
6454,2024-12-12 04:00:00,Portugal -> Moçambique,806.2,65.1988,0.0446,C2311,True,
6455,2024-07-25 12:00:00,Portugal -> Moçambique,917.15,68.7847,0.0427,C1698,True,
6456,2024-01-11 22:00:00,Portugal -> Moçambique,654.33,68.7156,0.0258,C2278,True,
6457,2024-06-27 06:00:00,EUA -> Brasil,675.27,5.4356,0.0316,C1681,True,
6458,2024-08-24 07:00:00,EUA -> Brasil,648.34,5.1931,0.0184,C942,True,
6459,2024-07-02 14:00:00,EUA -> Brasil,148.58,5.0844,0.0239,C639,True,
6460,2024-12-06 13:00:00,Reino Unido -> Quénia,572.24,159.4981,0.0126,C2789,True,
6461,2024-03-25 15:00:00,Reino Unido -> Quénia,734.1,157.8802,0.0116,C2281,False,
6462,2024-11-21 01:00:00,EUA -> Brasil,244.6,5.4142,0.016,C1781,True,
6463,2024-03-20 04:00:00,EUA -> Brasil,72.99,5.3187,0.0283,C719,True,
6464,2024-10-30 15:00:00,Portugal -> Moçambique,286.31,67.5032,0.0354,C859,False,
6465,2024-05-09 17:00:00,Reino Unido -> Quénia,756.83,157.0772,0.0189,C397,True,
6466,2024-02-12 10:00:00,Reino Unido -> Quénia,988.49,152.1104,0.0114,C713,False,
6467,2024-10-15 19:00:00,Portugal -> Moçambique,106.23,68.5649,0.0367,C279,False,
6468,2024-10-03 06:00:00,Reino Unido -> Quénia,663.62,151.0766,0.0121,C603,False,
6469,2024-07-21 05:00:00,Portugal -> Moçambique,888.3,65.7845,0.032,C657,False,
6470,2024-12-21 21:00:00,Portugal -> Moçambique,407.94,65.1103,0.0378,C1210,False,
6471,2024-12-16 02:00:00,EUA -> Brasil,673.13,5.4014,0.034,C1373,False,
6472,2024-03-18 12:00:00,EUA -> Brasil,681.92,5.0342,0.0336,C370,True,
6473,2024-02-29 09:00:00,Reino Unido -> Quénia,836.01,158.4211,0.014,C2212,True,
6474,2024-11-11 04:00:00,Reino Unido -> Quénia,369.19,150.1437,0.0105,C906,True,
6475,2024-01-27 12:00:00,Portugal -> Moçambique,174.82,68.6215,0.0403,C351,True,
6476,2024-02-19 14:00:00,EUA -> Brasil,971.06,5.0112,0.0303,C1453,True,
6477,2024-05-15 23:00:00,Reino Unido -> Quénia,855.17,150.0635,0.0167,C2400,True,
6478,2024-01-05 06:00:00,Reino Unido -> Quénia,127.48,151.1991,0.0117,C1438,True,
6479,2024-03-31 16:00:00,Portugal -> Moçambique,679.18,67.1643,0.0348,C1301,False,
6480,2024-10-17 15:00:00,EUA -> Brasil,968.55,5.0963,0.0242,C2400,True,
6481,2024-04-21 10:00:00,EUA -> Brasil,254.48,5.175,0.0187,C1580,True,
6482,2024-09-05 14:00:00,Portugal -> Moçambique,350.14,66.281,0.0413,C1399,False,
6483,2024-10-12 06:00:00,EUA -> Brasil,85.19,5.1435,0.0289,C1789,True,
6484,2024-03-07 10:00:00,Reino Unido -> Quénia,234.24,157.7314,0.015,C586,True,
6485,2024-04-25 02:00:00,EUA -> Brasil,396.14,5.3698,0.0257,C1130,True,
6486,2024-06-29 08:00:00,Reino Unido -> Quénia,964.08,157.1637,0.0118,C802,True,
6487,2024-03-15 15:00:00,Reino Unido -> Quénia,877.67,155.1474,0.0129,C1773,True,
6488,2024-04-13 20:00:00,Portugal -> Moçambique,267.78,67.2417,0.04,C378,True,
6489,2024-01-06 16:00:00,Reino Unido -> Quénia,759.37,155.909,0.0156,C1780,True,
6490,2024-01-22 01:00:00,Reino Unido -> Quénia,412.6,150.5804,0.0121,C2787,True,
6491,2024-12-28 19:00:00,Reino Unido -> Quénia,166.64,153.3941,0.0184,C1115,True,
6492,2024-09-05 04:00:00,EUA -> Brasil,806.92,5.1355,0.0334,C2994,True,
6493,2024-11-24 18:00:00,Portugal -> Moçambique,548.21,66.0215,0.0357,C2712,False,
6494,2024-03-28 07:00:00,Portugal -> Moçambique,916.72,69.7485,0.0374,C1955,False,
6495,2024-08-01 02:00:00,Reino Unido -> Quénia,835.51,151.3385,0.0171,C2793,True,
6496,2024-11-13 08:00:00,Portugal -> Moçambique,497.78,69.3799,0.0387,C1981,True,
6497,2024-09-10 06:00:00,Reino Unido -> Quénia,577.03,158.4908,0.0134,C1973,False,
6498,2024-06-14 02:00:00,Portugal -> Moçambique,277.3,69.1237,0.0379,C2920,True,
6499,2024-10-04 18:00:00,EUA -> Brasil,846.43,5.4417,0.0166,C485,False,
6500,2024-10-17 05:00:00,EUA -> Brasil,673.74,5.424,0.0174,C2165,True,
6501,2024-05-16 20:00:00,EUA -> Brasil,161.43,5.4018,0.0155,C1532,False,
6502,2024-03-29 09:00:00,Reino Unido -> Quénia,405.19,155.0511,0.0134,C2204,True,
6503,2024-12-07 09:00:00,Portugal -> Moçambique,256.81,66.3256,0.0263,C2272,False,
6504,2024-07-28 13:00:00,Reino Unido -> Quénia,334.43,150.275,0.0161,C2451,False,
6505,2024-02-12 06:00:00,EUA -> Brasil,483.54,5.1901,0.0252,C2243,True,
6506,2024-04-18 22:00:00,EUA -> Brasil,327.33,5.3333,0.0245,C2816,False,
6507,2024-02-18 14:00:00,Reino Unido -> Quénia,208.3,150.0976,0.019,C54,True,
6508,2024-04-20 22:00:00,EUA -> Brasil,542.79,5.1615,0.0274,C798,False,
6509,2024-01-04 16:00:00,EUA -> Brasil,901.55,5.324,0.0292,C2316,False,
6510,2024-02-22 21:00:00,Reino Unido -> Quénia,505.08,155.753,0.0111,C2312,True,
6511,2024-05-11 21:00:00,Reino Unido -> Quénia,695.33,153.2873,0.012,C1896,False,
6512,2024-12-14 11:00:00,Reino Unido -> Quénia,161.96,156.1428,0.0142,C1546,True,
6513,2024-03-17 08:00:00,Portugal -> Moçambique,466.53,69.7834,0.0364,C694,True,
6514,2024-09-07 01:00:00,EUA -> Brasil,256.89,5.4003,0.0337,C100,False,
6515,2024-03-27 11:00:00,Portugal -> Moçambique,598.57,67.391,0.0382,C1515,True,
6516,2024-08-25 23:00:00,Portugal -> Moçambique,145.03,68.5271,0.0433,C2963,True,
6517,2024-01-11 11:00:00,EUA -> Brasil,88.3,5.4374,0.0282,C466,True,
6518,2024-07-27 11:00:00,Portugal -> Moçambique,144.08,69.0899,0.0305,C2246,True,
6519,2024-06-06 19:00:00,EUA -> Brasil,880.13,5.4253,0.0203,C2885,False,
6520,2024-05-27 19:00:00,Portugal -> Moçambique,58.4,69.7746,0.0289,C2903,True,
6521,2024-06-09 16:00:00,Portugal -> Moçambique,774.96,69.0071,0.041,C531,True,
6522,2024-12-06 03:00:00,Portugal -> Moçambique,407.61,69.0138,0.04,C1616,False,
6523,2024-08-05 23:00:00,Portugal -> Moçambique,181.55,66.6035,0.03,C1960,True,
6524,2024-09-24 22:00:00,Portugal -> Moçambique,193.71,68.4266,0.028,C850,True,
6525,2024-02-09 11:00:00,Portugal -> Moçambique,668.67,67.7262,0.039,C953,True,
6526,2024-05-31 08:00:00,Portugal -> Moçambique,295.99,68.7605,0.0381,C48,True,
6527,2024-07-18 18:00:00,Reino Unido -> Quénia,794.93,154.3357,0.0195,C2826,True,
6528,2024-12-01 05:00:00,Portugal -> Moçambique,985.46,66.3809,0.0382,C1330,True,
6529,2024-09-24 19:00:00,EUA -> Brasil,775.64,5.0483,0.0186,C2051,True,
6530,2024-07-08 06:00:00,Reino Unido -> Quénia,178.03,152.6716,0.0155,C2194,True,
6531,2024-01-07 00:00:00,EUA -> Brasil,579.39,5.4743,0.0256,C2495,True,0.0321
6532,2024-07-12 09:00:00,Reino Unido -> Quénia,313.13,152.0495,0.0176,C1695,False,
6533,2024-01-26 17:00:00,Reino Unido -> Quénia,437.24,150.647,0.0162,C1011,True,
6534,2024-04-09 13:00:00,Reino Unido -> Quénia,728.96,155.5581,0.0194,C312,False,
6535,2024-09-15 18:00:00,Reino Unido -> Quénia,696.72,150.599,0.0103,C1749,True,
6536,2024-06-01 07:00:00,Portugal -> Moçambique,774.11,67.2757,0.0261,C872,True,
6537,2024-02-23 04:00:00,Reino Unido -> Quénia,69.4,157.2907,0.0168,C2274,True,
6538,2024-07-05 15:00:00,EUA -> Brasil,76.24,5.2086,0.0172,C950,True,
6539,2024-10-21 03:00:00,Portugal -> Moçambique,775.18,67.799,0.0362,C2305,True,
6540,2024-01-06 06:00:00,Reino Unido -> Quénia,703.32,158.8947,0.0131,C1875,True,
6541,2024-10-16 15:00:00,EUA -> Brasil,501.01,5.1922,0.0326,C2236,True,
6542,2024-11-11 11:00:00,EUA -> Brasil,299.31,5.1676,0.0261,C1685,False,
6543,2024-05-18 20:00:00,Portugal -> Moçambique,627.63,69.2649,0.0302,C643,True,
6544,2024-09-13 08:00:00,EUA -> Brasil,796.69,5.2911,0.0164,C1830,True,
6545,2024-11-16 10:00:00,Portugal -> Moçambique,374.19,69.7265,0.0431,C1257,False,
6546,2024-07-24 03:00:00,EUA -> Brasil,129.56,5.0324,0.0221,C2301,False,
6547,2024-06-12 23:00:00,EUA -> Brasil,336.39,5.3485,0.0287,C2517,True,
6548,2024-06-25 01:00:00,Reino Unido -> Quénia,315.65,157.763,0.0122,C2424,True,
6549,2024-05-15 00:00:00,EUA -> Brasil,656.56,5.1702,0.0161,C1663,False,0.0256
6550,2024-05-12 12:00:00,EUA -> Brasil,369.72,5.2749,0.0334,C1109,True,
6551,2024-02-15 03:00:00,Portugal -> Moçambique,177.95,68.458,0.0299,C44,False,
6552,2024-06-24 16:00:00,Portugal -> Moçambique,70.78,69.5942,0.0433,C67,True,
6553,2024-04-22 00:00:00,Portugal -> Moçambique,695.36,65.855,0.0319,C1774,False,0.0442
6554,2024-01-10 19:00:00,Portugal -> Moçambique,139.84,68.5838,0.0279,C779,False,
6555,2024-04-06 16:00:00,Reino Unido -> Quénia,787.13,154.9225,0.017,C369,True,
6556,2024-02-10 17:00:00,EUA -> Brasil,182.79,5.2679,0.0215,C2913,True,
6557,2024-07-08 07:00:00,Reino Unido -> Quénia,236.08,158.7567,0.0183,C706,True,
6558,2024-02-21 06:00:00,Reino Unido -> Quénia,871.4,157.1238,0.011,C1496,True,
6559,2024-02-21 23:00:00,EUA -> Brasil,901.74,5.2926,0.0272,C394,True,
6560,2024-11-01 13:00:00,Portugal -> Moçambique,944.35,66.4444,0.0449,C1281,False,
6561,2024-05-26 14:00:00,EUA -> Brasil,298.63,5.4934,0.0173,C1113,False,
6562,2024-02-17 05:00:00,Portugal -> Moçambique,88.33,67.8377,0.0362,C1895,False,
6563,2024-07-08 20:00:00,Portugal -> Moçambique,583.26,69.081,0.0324,C2019,True,
6564,2024-12-04 07:00:00,Portugal -> Moçambique,332.47,65.2817,0.028,C2955,True,
6565,2024-08-09 08:00:00,Portugal -> Moçambique,977.39,66.5374,0.0406,C696,True,
6566,2024-02-24 16:00:00,Portugal -> Moçambique,568.85,69.8878,0.0265,C762,True,
6567,2024-05-30 08:00:00,EUA -> Brasil,959.44,5.4884,0.0255,C1498,False,
6568,2024-02-19 18:00:00,Reino Unido -> Quénia,998.23,153.3114,0.0125,C2883,True,
6569,2024-12-11 04:00:00,EUA -> Brasil,679.52,5.2452,0.0306,C932,False,
6570,2024-12-17 23:00:00,EUA -> Brasil,396.1,5.1633,0.0239,C287,True,
6571,2024-11-04 13:00:00,EUA -> Brasil,620.16,5.4486,0.0193,C2073,True,
6572,2024-09-15 17:00:00,Portugal -> Moçambique,884.65,66.9925,0.0269,C2422,True,
6573,2024-06-30 22:00:00,Portugal -> Moçambique,203.71,66.9257,0.0415,C1162,True,
6574,2024-02-01 16:00:00,EUA -> Brasil,891.6,5.2286,0.0263,C687,True,
6575,2024-01-16 20:00:00,Reino Unido -> Quénia,396.11,152.7266,0.0136,C2026,True,
6576,2024-05-15 10:00:00,Reino Unido -> Quénia,442.02,151.6852,0.012,C2361,True,
6577,2024-10-19 10:00:00,EUA -> Brasil,176.76,5.0448,0.0235,C2814,True,
6578,2024-10-23 20:00:00,EUA -> Brasil,678.06,5.4852,0.0321,C1897,True,
6579,2024-01-10 11:00:00,EUA -> Brasil,666.02,5.3498,0.0342,C55,True,
6580,2024-06-19 03:00:00,Reino Unido -> Quénia,736.38,156.4967,0.0111,C1976,True,
6581,2024-02-11 15:00:00,Reino Unido -> Quénia,650.07,150.4365,0.0111,C2461,True,
6582,2024-08-18 14:00:00,Portugal -> Moçambique,982.62,68.5555,0.0257,C987,True,
6583,2024-04-23 02:00:00,Reino Unido -> Quénia,335.87,156.7332,0.0111,C2665,True,
6584,2024-10-25 04:00:00,EUA -> Brasil,953.21,5.4323,0.0264,C1648,True,
6585,2024-07-07 20:00:00,Reino Unido -> Quénia,338.5,155.238,0.0191,C2050,True,
6586,2024-04-03 01:00:00,Portugal -> Moçambique,737.02,68.5667,0.0355,C2778,False,
6587,2024-05-20 09:00:00,Reino Unido -> Quénia,159.52,158.8565,0.0188,C2219,True,
6588,2024-12-03 18:00:00,Reino Unido -> Quénia,811.57,158.1361,0.0197,C2615,True,
6589,2024-12-08 09:00:00,Reino Unido -> Quénia,872.26,155.3973,0.017,C2744,False,
6590,2024-02-20 21:00:00,Reino Unido -> Quénia,675.55,152.4688,0.0159,C1647,True,
6591,2024-07-15 05:00:00,Reino Unido -> Quénia,89.95,157.7889,0.0126,C937,False,
6592,2024-05-22 00:00:00,Reino Unido -> Quénia,613.76,159.8669,0.0174,C2942,True,0.0166
6593,2024-08-23 07:00:00,Reino Unido -> Quénia,457.43,159.8866,0.0138,C2296,True,
6594,2024-05-13 09:00:00,EUA -> Brasil,363.34,5.0972,0.0283,C1935,False,
6595,2024-02-06 12:00:00,EUA -> Brasil,918.04,5.2749,0.029,C2916,True,
6596,2024-03-11 18:00:00,Portugal -> Moçambique,418.73,68.4365,0.0277,C1873,False,
6597,2024-07-30 11:00:00,Reino Unido -> Quénia,347.1,152.9948,0.0113,C1160,False,
6598,2024-02-09 11:00:00,Reino Unido -> Quénia,796.31,151.7124,0.0138,C398,True,
6599,2024-12-24 21:00:00,Reino Unido -> Quénia,854.79,154.7053,0.0181,C371,True,
6600,2024-07-01 00:00:00,EUA -> Brasil,441.17,5.0189,0.0292,C2727,False,0.0321
6601,2024-07-04 08:00:00,EUA -> Brasil,631.89,5.3425,0.0301,C1683,True,
6602,2024-02-25 17:00:00,Reino Unido -> Quénia,185.21,154.7731,0.0133,C356,True,
6603,2024-03-27 11:00:00,Reino Unido -> Quénia,761.99,154.0008,0.0142,C1845,True,
6604,2024-05-22 09:00:00,EUA -> Brasil,859.04,5.4355,0.0313,C2293,True,
6605,2024-06-17 06:00:00,EUA -> Brasil,792.46,5.0217,0.0282,C2118,False,
6606,2024-07-28 14:00:00,Portugal -> Moçambique,636.6,68.8665,0.0284,C413,True,
6607,2024-12-20 06:00:00,Portugal -> Moçambique,188.8,65.5792,0.0354,C909,True,
6608,2024-03-26 00:00:00,Portugal -> Moçambique,837.55,69.053,0.0428,C357,False,0.0326
6609,2024-10-27 12:00:00,Portugal -> Moçambique,847.33,65.6,0.0341,C1517,False,
6610,2024-07-08 23:00:00,EUA -> Brasil,984.4,5.1373,0.0307,C1295,False,
6611,2024-12-22 11:00:00,Reino Unido -> Quénia,751.65,158.6782,0.014,C355,True,
6612,2024-09-29 19:00:00,EUA -> Brasil,674.55,5.0533,0.0293,C2584,True,
6613,2024-06-02 17:00:00,EUA -> Brasil,258.75,5.4121,0.0171,C1718,False,
6614,2024-01-20 09:00:00,Reino Unido -> Quénia,468.65,151.7409,0.0135,C1814,True,
6615,2024-07-28 06:00:00,EUA -> Brasil,973.11,5.2457,0.0265,C543,True,
6616,2024-03-02 15:00:00,Portugal -> Moçambique,240.96,69.9309,0.0267,C24,True,
6617,2024-07-27 14:00:00,EUA -> Brasil,110.12,5.4461,0.0155,C1788,False,
6618,2024-03-08 04:00:00,EUA -> Brasil,59.58,5.4348,0.0311,C562,True,
6619,2024-04-16 19:00:00,EUA -> Brasil,927.4,5.238,0.0349,C1469,True,
6620,2024-11-19 19:00:00,Reino Unido -> Quénia,874.46,157.0895,0.0123,C1739,False,
6621,2024-03-12 06:00:00,Portugal -> Moçambique,903.68,69.6947,0.0441,C2606,True,
6622,2024-12-28 12:00:00,Reino Unido -> Quénia,135.16,150.1298,0.0171,C1511,True,
6623,2024-12-29 17:00:00,Portugal -> Moçambique,113.28,68.101,0.0363,C2629,True,
6624,2024-03-03 16:00:00,Portugal -> Moçambique,312.29,66.9479,0.0319,C881,True,
6625,2024-01-13 23:00:00,EUA -> Brasil,237.12,5.4499,0.0322,C471,True,
6626,2024-02-07 21:00:00,Portugal -> Moçambique,633.58,69.9894,0.036,C374,True,
6627,2024-12-19 14:00:00,Portugal -> Moçambique,122.97,65.3161,0.0299,C2592,True,
6628,2024-05-09 14:00:00,Reino Unido -> Quénia,124.75,152.9685,0.0171,C2904,False,
6629,2024-04-30 03:00:00,Portugal -> Moçambique,225.9,65.0455,0.0389,C2956,True,
6630,2024-11-06 23:00:00,Portugal -> Moçambique,800.18,68.2048,0.0297,C1423,False,
6631,2024-06-03 05:00:00,Reino Unido -> Quénia,541.83,154.1682,0.0114,C36,True,
6632,2024-04-06 05:00:00,Portugal -> Moçambique,307.85,69.8142,0.0259,C787,True,
6633,2024-05-27 10:00:00,EUA -> Brasil,333.84,5.1519,0.0333,C2295,True,
6634,2024-08-29 06:00:00,EUA -> Brasil,179.22,5.0592,0.018,C1190,True,
6635,2024-03-29 11:00:00,Portugal -> Moçambique,526.19,68.936,0.0389,C570,True,
6636,2024-11-15 07:00:00,EUA -> Brasil,680.43,5.3444,0.0297,C2509,False,
6637,2024-09-07 18:00:00,EUA -> Brasil,995.33,5.4618,0.0318,C1991,True,
6638,2024-04-13 13:00:00,Portugal -> Moçambique,874.05,68.6335,0.0434,C2566,False,
6639,2024-08-15 13:00:00,EUA -> Brasil,128.04,5.0153,0.0318,C1398,True,
6640,2024-03-25 13:00:00,Reino Unido -> Quénia,131.56,159.8271,0.0152,C968,True,
6641,2024-01-25 17:00:00,Portugal -> Moçambique,55.62,66.8103,0.0258,C2268,True,
6642,2024-01-11 23:00:00,Portugal -> Moçambique,388.9,65.3081,0.0355,C2624,True,
6643,2024-06-18 15:00:00,Reino Unido -> Quénia,464.91,157.8058,0.0136,C1622,True,
6644,2024-09-07 08:00:00,EUA -> Brasil,600.95,5.4826,0.0164,C524,True,
6645,2024-07-23 18:00:00,EUA -> Brasil,258.07,5.3714,0.0309,C2416,False,
6646,2024-11-23 18:00:00,EUA -> Brasil,269.1,5.0933,0.028,C533,True,
6647,2024-10-08 15:00:00,Portugal -> Moçambique,271.2,68.6195,0.0347,C829,True,
6648,2024-10-04 04:00:00,Reino Unido -> Quénia,314.78,154.1575,0.0133,C2004,False,
6649,2024-05-26 22:00:00,EUA -> Brasil,769.91,5.1674,0.0217,C2077,True,
6650,2024-07-15 09:00:00,Portugal -> Moçambique,287.65,67.7634,0.039,C141,True,
6651,2024-01-12 05:00:00,Portugal -> Moçambique,281.74,65.2686,0.0354,C822,True,
6652,2024-09-15 12:00:00,Portugal -> Moçambique,530.28,66.3355,0.0294,C290,True,
6653,2024-12-02 13:00:00,Reino Unido -> Quénia,911.94,156.2026,0.0181,C2877,True,
6654,2024-01-29 01:00:00,Portugal -> Moçambique,464.89,65.9622,0.0405,C339,True,
6655,2024-02-24 19:00:00,Reino Unido -> Quénia,407.01,152.23,0.0163,C1381,True,
6656,2024-11-30 21:00:00,EUA -> Brasil,593.09,5.0731,0.0314,C2749,True,
6657,2024-08-07 07:00:00,Reino Unido -> Quénia,830.66,159.051,0.012,C2695,True,
6658,2024-05-19 05:00:00,Reino Unido -> Quénia,549.29,159.0974,0.0123,C1655,True,
6659,2024-12-29 14:00:00,Reino Unido -> Quénia,733.34,150.5562,0.0196,C2442,True,
6660,2024-02-08 13:00:00,EUA -> Brasil,410.4,5.0874,0.025,C1573,False,
6661,2024-11-10 18:00:00,Portugal -> Moçambique,882.72,67.587,0.0318,C2921,True,
6662,2024-11-09 06:00:00,Portugal -> Moçambique,329.05,65.0707,0.029,C1919,False,
6663,2024-01-16 19:00:00,Reino Unido -> Quénia,449.66,156.4838,0.0185,C50,True,
6664,2024-01-18 05:00:00,Reino Unido -> Quénia,385.21,156.2415,0.015,C1484,False,
6665,2024-05-11 03:00:00,Portugal -> Moçambique,988.5,67.4878,0.041,C62,False,
6666,2024-10-03 07:00:00,Reino Unido -> Quénia,352.02,153.2551,0.0192,C794,True,
6667,2024-05-10 05:00:00,EUA -> Brasil,193.54,5.3799,0.0153,C837,False,
6668,2024-05-18 07:00:00,Portugal -> Moçambique,221.47,67.8623,0.0346,C2633,False,
6669,2024-07-05 12:00:00,EUA -> Brasil,193.98,5.2492,0.0256,C226,False,
6670,2024-07-01 23:00:00,EUA -> Brasil,472.84,5.0454,0.0202,C1052,False,
6671,2024-12-08 10:00:00,Portugal -> Moçambique,459.21,66.9304,0.0404,C2120,False,
6672,2024-01-06 08:00:00,EUA -> Brasil,360.84,5.4023,0.0189,C1972,True,
6673,2024-01-10 19:00:00,Reino Unido -> Quénia,151.15,153.9609,0.0198,C1598,False,
6674,2024-10-21 01:00:00,EUA -> Brasil,849.14,5.4465,0.0235,C1683,True,
6675,2024-05-09 10:00:00,EUA -> Brasil,762.73,5.2988,0.0244,C915,True,
6676,2024-01-29 07:00:00,Portugal -> Moçambique,803.49,68.6113,0.0288,C1175,True,
6677,2024-01-07 11:00:00,EUA -> Brasil,337.21,5.2249,0.0295,C1263,True,
6678,2024-11-10 08:00:00,Portugal -> Moçambique,662.68,65.7721,0.0278,C1883,True,
6679,2024-12-12 04:00:00,EUA -> Brasil,103.97,5.2619,0.0258,C1774,False,
6680,2024-11-04 08:00:00,Portugal -> Moçambique,887.22,65.851,0.038,C2688,False,
6681,2024-05-10 06:00:00,EUA -> Brasil,929.23,5.4007,0.0189,C2182,False,
6682,2024-03-16 18:00:00,Portugal -> Moçambique,963.98,65.9148,0.0442,C2474,True,
6683,2024-06-19 10:00:00,EUA -> Brasil,958.3,5.0904,0.0197,C937,False,
6684,2024-11-28 04:00:00,Reino Unido -> Quénia,689.09,158.4828,0.019,C822,True,
6685,2024-04-18 19:00:00,Portugal -> Moçambique,870.36,67.4903,0.0252,C2561,True,
6686,2024-01-15 10:00:00,EUA -> Brasil,775.07,5.2581,0.0284,C1435,True,
6687,2024-12-22 04:00:00,Reino Unido -> Quénia,686.78,152.377,0.0182,C92,True,
6688,2024-12-05 04:00:00,EUA -> Brasil,536.07,5.1175,0.0294,C549,True,
6689,2024-12-28 18:00:00,EUA -> Brasil,395.56,5.3182,0.0337,C37,False,
6690,2024-05-09 10:00:00,Portugal -> Moçambique,456.42,67.9248,0.0338,C619,False,
6691,2024-07-27 15:00:00,Reino Unido -> Quénia,407.37,150.5929,0.0106,C1039,True,
6692,2024-01-14 10:00:00,Portugal -> Moçambique,453.04,66.6952,0.027,C481,False,
6693,2024-09-12 14:00:00,Reino Unido -> Quénia,193.58,154.0351,0.0198,C2526,False,
6694,2024-01-15 00:00:00,Portugal -> Moçambique,634.45,69.7198,0.0285,C1134,True,0.0389
6695,2024-12-03 12:00:00,EUA -> Brasil,911.9,5.1111,0.0241,C2122,False,
6696,2024-01-02 07:00:00,EUA -> Brasil,275.59,5.3124,0.0231,C1707,False,
6697,2024-08-18 04:00:00,Reino Unido -> Quénia,716.05,155.3786,0.0194,C436,True,
6698,2024-12-02 17:00:00,Reino Unido -> Quénia,878.61,159.1221,0.0187,C2531,False,
6699,2024-06-06 01:00:00,Reino Unido -> Quénia,730.7,159.0078,0.015,C379,True,
6700,2024-07-30 06:00:00,EUA -> Brasil,652.65,5.0942,0.0311,C2226,True,
6701,2024-05-14 07:00:00,Reino Unido -> Quénia,74.89,154.751,0.011,C2464,False,
6702,2024-07-15 22:00:00,Portugal -> Moçambique,518.17,69.9432,0.0403,C912,False,
6703,2024-08-21 23:00:00,Portugal -> Moçambique,91.25,66.5006,0.0439,C1740,True,
6704,2024-02-21 16:00:00,Portugal -> Moçambique,585.93,69.3768,0.0273,C1120,True,
6705,2024-02-15 18:00:00,EUA -> Brasil,178.72,5.4693,0.0332,C974,True,
6706,2024-07-05 13:00:00,Portugal -> Moçambique,388.6,68.6494,0.0435,C684,True,
6707,2024-08-16 20:00:00,Portugal -> Moçambique,446.01,69.5351,0.0316,C2500,True,
6708,2024-02-02 15:00:00,Portugal -> Moçambique,938.28,67.6181,0.0417,C1088,True,
6709,2024-07-02 21:00:00,Reino Unido -> Quénia,576.08,151.0768,0.0127,C1610,True,
6710,2024-02-17 08:00:00,EUA -> Brasil,462.33,5.4727,0.0158,C2425,False,
6711,2024-12-03 10:00:00,Portugal -> Moçambique,473.36,69.3753,0.0354,C2104,True,
6712,2024-10-27 02:00:00,EUA -> Brasil,64.26,5.4049,0.016,C894,True,
6713,2024-05-26 01:00:00,Reino Unido -> Quénia,447.43,151.4299,0.0196,C2958,False,
6714,2024-02-08 07:00:00,EUA -> Brasil,687.56,5.4548,0.0269,C1654,False,
6715,2024-03-24 11:00:00,Reino Unido -> Quénia,851.99,150.4327,0.0145,C1488,False,
6716,2024-03-15 00:00:00,Reino Unido -> Quénia,348.03,152.4184,0.0138,C1304,True,0.0175
6717,2024-02-06 09:00:00,EUA -> Brasil,143.26,5.378,0.0307,C1767,False,
6718,2024-05-03 13:00:00,EUA -> Brasil,95.89,5.141,0.0323,C1784,False,
6719,2024-09-29 01:00:00,EUA -> Brasil,720.0,5.3271,0.0315,C2508,True,
6720,2024-12-13 16:00:00,Reino Unido -> Quénia,722.32,151.6739,0.0177,C402,False,
6721,2024-08-16 04:00:00,EUA -> Brasil,568.15,5.24,0.0266,C2124,False,
6722,2024-11-10 06:00:00,Reino Unido -> Quénia,68.43,159.066,0.0175,C598,True,
