ID_transacao,data,corredor,valor_enviado,taxa_de_cambio,fee_percent,ID_cliente
6234,2024-12-25 18:00:00,EUA -> Brasil,911.35,5.194,0.0216,C1532
6235,2024-09-03 21:00:00,Portugal -> Moçambique,662.57,65.166,0.0422,C455
6236,2024-06-03 18:00:00,Reino Unido -> Quénia,693.63,152.1203,0.0137,C1454
6237,2024-11-19 05:00:00,EUA -> Brasil,268.26,5.1868,0.0317,C2721
6238,2024-03-17 16:00:00,EUA -> Brasil,656.77,5.1627,0.026,C855
6239,2024-06-28 02:00:00,Portugal -> Moçambique,977.33,65.8512,0.044,C2331
6240,2024-02-26 22:00:00,Reino Unido -> Quénia,963.97,156.9986,0.0159,C1201
6241,2024-07-26 06:00:00,Portugal -> Moçambique,475.07,65.1805,0.0313,C779
6242,2024-02-09 19:00:00,Portugal -> Moçambique,744.33,69.9725,0.0449,C1229
6243,2024-06-03 22:00:00,Reino Unido -> Quénia,615.72,156.4086,0.0159,C414
6244,2024-07-26 03:00:00,Portugal -> Moçambique,720.49,69.9345,0.0349,C2296
6245,2024-11-27 12:00:00,Reino Unido -> Quénia,773.04,156.8838,0.0156,C73
6246,2024-03-19 02:00:00,EUA -> Brasil,569.83,5.1255,0.0233,C256
6247,2024-01-07 22:00:00,Reino Unido -> Quénia,376.66,150.0048,0.0129,C582
6248,2024-06-17 23:00:00,Reino Unido -> Quénia,508.24,156.4711,0.0145,C1815
6249,2024-11-22 20:00:00,Reino Unido -> Quénia,373.41,158.3051,0.0125,C1591
6250,2024-10-24 06:00:00,EUA -> Brasil,900.64,5.0508,0.0325,C2303
6251,2024-07-01 01:00:00,Portugal -> Moçambique,627.48,69.7818,0.0414,C977
6252,2024-09-22 01:00:00,EUA -> Brasil,990.59,5.1998,0.0245,C897
6253,2024-01-01 14:00:00,Reino Unido -> Quénia,852.2,152.3624,0.0182,C2929
6254,2024-08-09 16:00:00,Reino Unido -> Quénia,212.1,154.5876,0.0119,C2382
6255,2024-01-04 13:00:00,Portugal -> Moçambique,424.76,68.3281,0.0432,C401
6256,2024-08-31 12:00:00,Portugal -> Moçambique,776.91,69.5003,0.037,C1185
6257,2024-03-29 17:00:00,EUA -> Brasil,920.97,5.1107,0.0322,C1434
6258,2024-05-18 04:00:00,EUA -> Brasil,64.03,5.3371,0.0317,C2481
6259,2024-04-09 21:00:00,Reino Unido -> Quénia,479.56,156.7742,0.018,C2703
6260,2024-04-28 10:00:00,Portugal -> Moçambique,629.05,67.835,0.0346,C2100
6261,2024-08-30 00:00:00,Reino Unido -> Quénia,408.27,151.0585,0.0102,C2674
6262,2024-11-17 10:00:00,Portugal -> Moçambique,637.77,68.3155,0.0424,C2884
6263,2024-04-02 02:00:00,Reino Unido -> Quénia,685.79,156.9001,0.0148,C1296
6264,2024-07-21 23:00:00,Reino Unido -> Quénia,507.49,158.2713,0.0184,C167
6265,2024-07-29 13:00:00,Reino Unido -> Quénia,295.35,152.5429,0.0189,C235
6266,2024-02-05 23:00:00,Portugal -> Moçambique,198.6,67.9205,0.043,C2917
6267,2024-09-30 09:00:00,Portugal -> Moçambique,485.0,65.3965,0.0366,C725
6268,2024-08-04 06:00:00,EUA -> Brasil,503.4,5.0692,0.0205,C1226
6269,2024-08-30 14:00:00,Reino Unido -> Quénia,670.04,154.1702,0.0198,C837
6270,2024-03-31 04:00:00,Reino Unido -> Quénia,224.39,158.3287,0.0164,C688
6271,2024-10-21 22:00:00,Portugal -> Moçambique,413.26,66.6443,0.0277,C2665
6272,2024-07-14 10:00:00,Reino Unido -> Quénia,538.18,150.0707,0.0111,C946
6273,2024-06-20 19:00:00,EUA -> Brasil,915.17,5.4374,0.0252,C1422
6274,2024-02-29 02:00:00,Portugal -> Moçambique,117.35,66.3565,0.0263,C1461
6275,2024-04-24 09:00:00,Reino Unido -> Quénia,508.27,153.6605,0.0134,C474
6276,2024-09-29 01:00:00,EUA -> Brasil,731.2,5.0311,0.0266,C1056
6277,2024-09-13 16:00:00,Reino Unido -> Quénia,893.54,150.2748,0.0168,C1605
6278,2024-12-30 14:00:00,EUA -> Brasil,969.11,5.127,0.0294,C2605
6279,2024-09-21 06:00:00,Portugal -> Moçambique,628.74,69.4365,0.0356,C1088
6280,2024-02-09 04:00:00,Portugal -> Moçambique,782.28,65.1304,0.0397,C1464
6281,2024-02-18 08:00:00,EUA -> Brasil,529.1,5.3168,0.0282,C1341
6282,2024-04-05 09:00:00,Portugal -> Moçambique,595.73,68.9257,0.0418,C2212
6283,2024-11-22 09:00:00,Reino Unido -> Quénia,510.76,156.0846,0.0156,C2462
6284,2024-06-19 16:00:00,Portugal -> Moçambique,541.64,69.4825,0.045,C214
6285,2024-09-10 20:00:00,EUA -> Brasil,282.65,5.372,0.0265,C132
6286,2024-10-16 02:00:00,EUA -> Brasil,609.31,5.0799,0.0222,C195
6287,2024-10-08 16:00:00,EUA -> Brasil,473.56,5.1731,0.0227,C424
6288,2024-03-02 18:00:00,Portugal -> Moçambique,774.0,66.1398,0.0299,C207
6289,2024-10-07 01:00:00,Portugal -> Moçambique,532.4,68.6263,0.0399,C450
6290,2024-07-12 02:00:00,EUA -> Brasil,583.07,5.3552,0.0184,C510
6291,2024-02-09 11:00:00,EUA -> Brasil,99.51,5.2109,0.0342,C1035
6292,2024-11-18 09:00:00,EUA -> Brasil,515.44,5.0018,0.025,C10
6293,2024-05-16 06:00:00,Reino Unido -> Quénia,676.58,152.1545,0.0127,C1927
6294,2024-09-12 17:00:00,EUA -> Brasil,537.41,5.2682,0.0275,C438
6295,2024-08-20 17:00:00,Portugal -> Moçambique,268.41,65.9645,0.0436,C2236
6296,2024-09-06 10:00:00,Portugal -> Moçambique,195.93,65.1941,0.0318,C470
6297,2024-12-01 06:00:00,Reino Unido -> Quénia,785.09,157.8411,0.0162,C1679
6298,2024-12-22 14:00:00,Portugal -> Moçambique,647.64,67.8384,0.043,C560
6299,2024-07-18 09:00:00,Reino Unido -> Quénia,937.04,159.972,0.0178,C1896
6300,2024-09-10 09:00:00,EUA -> Brasil,930.66,5.2778,0.0224,C1069
6301,2024-01-09 05:00:00,Reino Unido -> Quénia,385.27,159.0707,0.011,C810
6302,2024-04-01 19:00:00,Reino Unido -> Quénia,968.12,150.7386,0.0106,C1977
6303,2024-07-21 04:00:00,Reino Unido -> Quénia,832.33,158.6855,0.0108,C2238
6304,2024-10-17 06:00:00,Reino Unido -> Quénia,916.68,156.6291,0.0191,C2064
6305,2024-05-04 19:00:00,Reino Unido -> Quénia,584.73,153.488,0.0163,C531
6306,2024-06-17 12:00:00,Portugal -> Moçambique,226.68,66.0563,0.0378,C220
6307,2024-05-16 14:00:00,Portugal -> Moçambique,57.04,66.0564,0.041,C2667
6308,2024-07-16 05:00:00,Reino Unido -> Quénia,984.51,156.399,0.016,C739
6309,2024-07-12 13:00:00,Reino Unido -> Quénia,890.66,159.4824,0.0171,C1049
6310,2024-11-05 04:00:00,Reino Unido -> Quénia,167.37,157.4351,0.0153,C595
6311,2024-10-19 21:00:00,Portugal -> Moçambique,61.55,65.7361,0.0297,C479
6312,2024-11-25 22:00:00,EUA -> Brasil,405.33,5.3161,0.0174,C2469
6313,2024-05-22 13:00:00,EUA -> Brasil,553.32,5.4502,0.0279,C259
6314,2024-08-21 19:00:00,Reino Unido -> Quénia,166.68,156.6105,0.0161,C359
6315,2024-02-25 19:00:00,EUA -> Brasil,727.6,5.1472,0.0168,C2979
6316,2024-09-04 05:00:00,EUA -> Brasil,664.21,5.1777,0.0188,C2892
6317,2024-01-19 14:00:00,Portugal -> Moçambique,242.6,65.9371,0.0399,C450
6318,2024-12-14 02:00:00,Portugal -> Moçambique,808.1,65.2587,0.044,C918
6319,2024-11-17 21:00:00,Reino Unido -> Quénia,105.97,157.2272,0.0103,C810
6320,2024-02-22 17:00:00,Portugal -> Moçambique,416.18,66.5975,0.0408,C2168
6321,2024-04-19 21:00:00,Reino Unido -> Quénia,153.56,154.5256,0.0115,C1231
6322,2024-04-05 15:00:00,Portugal -> Moçambique,587.43,65.0512,0.0271,C2626
6323,2024-03-21 10:00:00,EUA -> Brasil,373.45,5.0875,0.0185,C2318
6324,2024-08-26 22:00:00,Portugal -> Moçambique,922.1,65.5018,0.0372,C2539
6325,2024-09-17 23:00:00,EUA -> Brasil,246.61,5.2391,0.0229,C1724
6326,2024-04-12 22:00:00,EUA -> Brasil,942.02,5.3054,0.0211,C2105
6327,2024-10-12 22:00:00,Portugal -> Moçambique,392.59,68.575,0.0346,C492
6328,2024-11-16 00:00:00,Reino Unido -> Quénia,975.87,159.3332,0.0141,C2986
6329,2024-06-17 18:00:00,EUA -> Brasil,153.65,5.3997,0.0251,C2073
6330,2024-02-21 10:00:00,Reino Unido -> Quénia,600.21,158.2519,0.0135,C1182
6331,2024-04-03 06:00:00,EUA -> Brasil,883.16,5.3335,0.0212,C96
6332,2024-07-30 21:00:00,Reino Unido -> Quénia,282.95,152.4712,0.0177,C1133
6333,2024-01-04 12:00:00,Reino Unido -> Quénia,957.76,151.0407,0.0131,C543
6334,2024-11-17 13:00:00,Portugal -> Moçambique,489.36,69.6213,0.0316,C2144
6335,2024-09-20 16:00:00,Portugal -> Moçambique,905.3,68.7251,0.0252,C78
6336,2024-01-03 06:00:00,EUA -> Brasil,652.1,5.0011,0.0166,C1989
6337,2024-04-14 03:00:00,Reino Unido -> Quénia,357.1,152.0739,0.0169,C1085
6338,2024-07-07 14:00:00,EUA -> Brasil,853.68,5.1236,0.0176,C2011
6339,2024-05-28 08:00:00,Reino Unido -> Quénia,820.2,152.0226,0.0176,C1938
6340,2024-05-04 01:00:00,Portugal -> Moçambique,971.19,67.6983,0.0325,C1987
6341,2024-09-26 18:00:00,Reino Unido -> Quénia,584.54,154.8867,0.0146,C2483
6342,2024-06-09 20:00:00,Portugal -> Moçambique,807.69,69.2767,0.0291,C2327
6343,2024-11-08 22:00:00,EUA -> Brasil,141.28,5.2115,0.0295,C2357
6344,2024-09-26 13:00:00,Reino Unido -> Quénia,90.0,154.8681,0.0109,C656
6345,2024-11-23 22:00:00,Reino Unido -> Quénia,313.05,158.2115,0.0127,C1920
6346,2024-09-06 17:00:00,Reino Unido -> Quénia,796.22,152.2598,0.0105,C900
6347,2024-04-05 10:00:00,Reino Unido -> Quénia,508.63,159.7351,0.0141,C2831
6348,2024-11-10 17:00:00,Reino Unido -> Quénia,310.68,157.1794,0.0197,C2932
6349,2024-04-04 10:00:00,Reino Unido -> Quénia,535.31,158.8244,0.0153,C72
6350,2024-12-04 09:00:00,Reino Unido -> Quénia,87.39,153.4468,0.0188,C1586
6351,2024-04-01 13:00:00,EUA -> Brasil,607.58,5.3511,0.028,C2747
6352,2024-07-05 05:00:00,Portugal -> Moçambique,407.78,69.2263,0.0378,C2355
6353,2024-06-20 22:00:00,EUA -> Brasil,544.76,5.3686,0.0194,C2280
6354,2024-06-10 07:00:00,Portugal -> Moçambique,587.95,65.5228,0.0321,C486
6355,2024-03-07 07:00:00,Portugal -> Moçambique,916.11,65.0425,0.0277,C1489
6356,2024-06-29 13:00:00,Portugal -> Moçambique,954.42,65.2682,0.0377,C1423
6357,2024-11-13 13:00:00,Portugal -> Moçambique,485.9,65.1849,0.0423,C1227
6358,2024-03-25 02:00:00,Reino Unido -> Quénia,734.55,153.6017,0.0133,C2601
6359,2024-03-12 19:00:00,Portugal -> Moçambique,498.66,66.1359,0.0443,C2709
6360,2024-09-04 07:00:00,Portugal -> Moçambique,657.66,69.1787,0.0317,C567
6361,2024-05-08 01:00:00,EUA -> Brasil,432.31,5.389,0.0229,C60
6362,2024-04-14 19:00:00,EUA -> Brasil,802.13,5.0914,0.0151,C2174
6363,2024-06-30 14:00:00,Portugal -> Moçambique,739.24,67.0628,0.0384,C1804
6364,2024-08-02 11:00:00,EUA -> Brasil,122.42,5.0724,0.0197,C2173
6365,2024-11-01 15:00:00,Portugal -> Moçambique,920.3,66.5123,0.0258,C1300
6366,2024-06-23 00:00:00,Portugal -> Moçambique,680.67,69.6803,0.0293,C2414
6367,2024-07-30 10:00:00,EUA -> Brasil,129.64,5.3539,0.0184,C2448
6368,2024-11-16 13:00:00,Reino Unido -> Quénia,128.77,155.5633,0.0106,C2450
6369,2024-10-04 20:00:00,Portugal -> Moçambique,687.81,69.561,0.0441,C2060
6370,2024-01-08 04:00:00,EUA -> Brasil,853.07,5.1225,0.0331,C1636
6371,2024-02-15 20:00:00,Reino Unido -> Quénia,193.29,150.0269,0.0186,C1930
6372,2024-12-21 21:00:00,Reino Unido -> Quénia,278.59,150.4928,0.0193,C2793
6373,2024-08-05 00:00:00,EUA -> Brasil,585.41,5.2625,0.0234,C2862
6374,2024-07-13 15:00:00,EUA -> Brasil,521.69,5.2592,0.0345,C522
6375,2024-01-23 05:00:00,Portugal -> Moçambique,525.64,65.0299,0.032,C1972
6376,2024-09-11 06:00:00,Reino Unido -> Quénia,954.12,153.8535,0.0182,C354
6377,2024-10-15 12:00:00,EUA -> Brasil,91.21,5.0487,0.0292,C1584
6378,2024-09-21 03:00:00,Reino Unido -> Quénia,805.36,159.9902,0.0153,C441
6379,2024-06-12 04:00:00,Reino Unido -> Quénia,781.1,153.2166,0.0195,C2571
6380,2024-03-20 10:00:00,Portugal -> Moçambique,934.17,69.3063,0.0415,C856
6381,2024-08-21 02:00:00,Portugal -> Moçambique,867.56,66.8049,0.0282,C1941
6382,2024-09-03 07:00:00,EUA -> Brasil,952.76,5.0821,0.0281,C2057
6383,2024-02-22 22:00:00,Portugal -> Moçambique,472.21,66.1866,0.0441,C620
6384,2024-05-06 18:00:00,Portugal -> Moçambique,806.41,67.7026,0.0417,C1825
6385,2024-12-27 06:00:00,Reino Unido -> Quénia,756.89,154.3943,0.0136,C49
6386,2024-04-07 23:00:00,Portugal -> Moçambique,288.52,67.4055,0.0261,C1473
6387,2024-10-30 09:00:00,Portugal -> Moçambique,936.07,66.0124,0.0361,C1373
6388,2024-05-20 17:00:00,Portugal -> Moçambique,103.75,65.5467,0.0363,C739
6389,2024-11-27 14:00:00,EUA -> Brasil,850.47,5.2951,0.0247,C2673
6390,2024-12-10 21:00:00,Portugal -> Moçambique,769.85,69.8163,0.0394,C710
6391,2024-08-20 03:00:00,EUA -> Brasil,653.89,5.402,0.0344,C2853
6392,2024-08-22 10:00:00,Reino Unido -> Quénia,170.39,153.0884,0.0179,C1585
6393,2024-09-20 09:00:00,Reino Unido -> Quénia,139.86,157.0574,0.0101,C352
6394,2024-01-19 21:00:00,EUA -> Brasil,917.51,5.0276,0.031,C2537
6395,2024-07-30 22:00:00,EUA -> Brasil,695.58,5.2882,0.0155,C186
6396,2024-07-13 13:00:00,Portugal -> Moçambique,146.19,68.7913,0.0433,C1599
6397,2024-06-26 16:00:00,Reino Unido -> Quénia,418.12,155.6209,0.0111,C245
6398,2024-03-17 14:00:00,Portugal -> Moçambique,884.13,68.8609,0.0377,C1716
6399,2024-11-04 02:00:00,Reino Unido -> Quénia,439.2,154.866,0.0105,C542
6400,2024-07-09 15:00:00,Reino Unido -> Quénia,798.76,153.9598,0.0113,C1961
6401,2024-02-17 05:00:00,EUA -> Brasil,693.3,5.0051,0.0157,C1462
6402,2024-05-08 05:00:00,Reino Unido -> Quénia,258.53,151.1476,0.0189,C235
6403,2024-02-07 07:00:00,Reino Unido -> Quénia,415.7,155.6234,0.0159,C572
6404,2024-11-10 22:00:00,Reino Unido -> Quénia,817.77,154.2269,0.0102,C2824
6405,2024-07-25 18:00:00,EUA -> Brasil,809.4,5.0196,0.0197,C2116
6406,2024-03-02 11:00:00,Reino Unido -> Quénia,146.32,151.593,0.0166,C2544
6407,2024-11-27 13:00:00,EUA -> Brasil,640.05,5.0314,0.022,C446
6408,2024-08-15 08:00:00,EUA -> Brasil,854.93,5.0187,0.0316,C2928
6409,2024-03-17 05:00:00,Portugal -> Moçambique,884.44,69.4302,0.0348,C1059
6410,2024-01-11 15:00:00,EUA -> Brasil,319.24,5.4081,0.0332,C1957
6411,2024-01-29 14:00:00,Reino Unido -> Quénia,550.5,155.1595,0.0197,C2991
6412,2024-11-02 21:00:00,EUA -> Brasil,192.95,5.2031,0.0255,C2963
6413,2024-03-15 08:00:00,EUA -> Brasil,309.68,5.175,0.0348,C2786
6414,2024-09-16 02:00:00,Portugal -> Moçambique,121.65,68.209,0.0415,C430
6415,2024-09-26 23:00:00,Reino Unido -> Quénia,940.4,153.3422,0.0158,C1607
6416,2024-06-16 12:00:00,Portugal -> Moçambique,398.01,69.4775,0.0277,C2599
6417,2024-03-21 18:00:00,Portugal -> Moçambique,596.49,69.4515,0.0291,C1071
6418,2024-04-08 17:00:00,Portugal -> Moçambique,582.11,68.4073,0.0401,C872
6419,2024-05-24 23:00:00,Reino Unido -> Quénia,103.72,152.7968,0.0188,C1799
6420,2024-12-30 14:00:00,EUA -> Brasil,793.94,5.2877,0.021,C1457
6421,2024-01-06 07:00:00,Portugal -> Moçambique,195.14,67.2449,0.0437,C2817
6422,2024-04-09 20:00:00,Reino Unido -> Quénia,284.34,153.4132,0.0134,C899
6423,2024-10-02 17:00:00,Portugal -> Moçambique,542.58,69.3275,0.0328,C502
6424,2024-05-05 13:00:00,EUA -> Brasil,706.12,5.0645,0.0215,C2928
6425,2024-04-07 08:00:00,EUA -> Brasil,589.05,5.4901,0.0188,C1074
6426,2024-08-25 06:00:00,Reino Unido -> Quénia,889.47,155.1049,0.0108,C1277
6427,2024-12-04 15:00:00,Portugal -> Moçambique,134.56,65.2285,0.0326,C386
6428,2024-11-15 15:00:00,Portugal -> Moçambique,434.4,66.3409,0.0322,C977
6429,2024-02-11 18:00:00,Reino Unido -> Quénia,135.85,157.3347,0.0171,C1587
6430,2024-08-17 23:00:00,Portugal -> Moçambique,100.74,67.9212,0.0291,C2526
6431,2024-03-20 23:00:00,Portugal -> Moçambique,568.87,66.3326,0.0255,C2562
6432,2024-07-15 16:00:00,Reino Unido -> Quénia,925.44,159.1479,0.0172,C507
6433,2024-02-21 05:00:00,EUA -> Brasil,304.76,5.4042,0.0233,C1391
6434,2024-02-12 11:00:00,Portugal -> Moçambique,667.7,67.3811,0.035,C2614
6435,2024-10-19 03:00:00,Portugal -> Moçambique,494.95,65.3994,0.0355,C2569
6436,2024-03-25 06:00:00,Reino Unido -> Quénia,144.18,159.6905,0.0161,C2016
6437,2024-06-06 12:00:00,Reino Unido -> Quénia,372.28,159.5501,0.0171,C118
6438,2024-11-20 07:00:00,EUA -> Brasil,363.56,5.3311,0.0285,C2109
6439,2024-02-06 01:00:00,Reino Unido -> Quénia,355.41,155.3927,0.0194,C2825
6440,2024-08-16 05:00:00,EUA -> Brasil,654.12,5.2709,0.0347,C2339
6441,2024-05-23 00:00:00,Reino Unido -> Quénia,127.19,150.5002,0.0177,C2840
6442,2024-03-12 09:00:00,Reino Unido -> Quénia,833.05,150.2564,0.0197,C2478
6443,2024-12-26 08:00:00,Reino Unido -> Quénia,642.48,155.9416,0.0175,C2948
6444,2024-07-19 03:00:00,Reino Unido -> Quénia,110.66,153.4144,0.0167,C809
6445,2024-09-14 14:00:00,EUA -> Brasil,279.8,5.0337,0.0185,C1965
6446,2024-01-19 09:00:00,EUA -> Brasil,384.82,5.3228,0.0151,C2597
6447,2024-09-17 00:00:00,Reino Unido -> Quénia,542.92,152.0646,0.0163,C1835
6448,2024-07-17 04:00:00,Reino Unido -> Quénia,802.53,154.241,0.0141,C338
6449,2024-11-21 18:00:00,Reino Unido -> Quénia,727.04,157.7882,0.0197,C2350
6450,2024-01-16 03:00:00,EUA -> Brasil,538.61,5.3955,0.0252,C847
6451,2024-10-25 10:00:00,Portugal -> Moçambique,915.7,69.9872,0.0306,C2860
6452,2024-09-25 23:00:00,Portugal -> Moçambique,950.63,69.235,0.039,C636
6453,2024-11-16 23:00:00,Reino Unido -> Quénia,728.89,156.7584,0.0124,C2842
6454,2024-12-12 04:00:00,Portugal -> Moçambique,806.2,65.1988,0.0446,C2311
6455,2024-07-25 12:00:00,Portugal -> Moçambique,917.15,68.7847,0.0427,C1698
6456,2024-01-11 22:00:00,Portugal -> Moçambique,654.33,68.7156,0.0258,C2278
6457,2024-06-27 06:00:00,EUA -> Brasil,675.27,5.4356,0.0316,C1681
6458,2024-08-24 07:00:00,EUA -> Brasil,648.34,5.1931,0.0184,C942
6459,2024-07-02 14:00:00,EUA -> Brasil,148.58,5.0844,0.0239,C639
6460,2024-12-06 13:00:00,Reino Unido -> Quénia,572.24,159.4981,0.0126,C2789
6461,2024-03-25 15:00:00,Reino Unido -> Quénia,734.1,157.8802,0.0116,C2281
6462,2024-11-21 01:00:00,EUA -> Brasil,244.6,5.4142,0.016,C1781
6463,2024-03-20 04:00:00,EUA -> Brasil,72.99,5.3187,0.0283,C719
6464,2024-10-30 15:00:00,Portugal -> Moçambique,286.31,67.5032,0.0354,C859
6465,2024-05-09 17:00:00,Reino Unido -> Quénia,756.83,157.0772,0.0189,C397
6466,2024-02-12 10:00:00,Reino Unido -> Quénia,988.49,152.1104,0.0114,C713
6467,2024-10-15 19:00:00,Portugal -> Moçambique,106.23,68.5649,0.0367,C279
6468,2024-10-03 06:00:00,Reino Unido -> Quénia,663.62,151.0766,0.0121,C603
6469,2024-07-21 05:00:00,Portugal -> Moçambique,888.3,65.7845,0.032,C657
6470,2024-12-21 21:00:00,Portugal -> Moçambique,407.94,65.1103,0.0378,C1210
6471,2024-12-16 02:00:00,EUA -> Brasil,673.13,5.4014,0.034,C1373
6472,2024-03-18 12:00:00,EUA -> Brasil,681.92,5.0342,0.0336,C370
6473,2024-02-29 09:00:00,Reino Unido -> Quénia,836.01,158.4211,0.014,C2212
6474,2024-11-11 04:00:00,Reino Unido -> Quénia,369.19,150.1437,0.0105,C906
6475,2024-01-27 12:00:00,Portugal -> Moçambique,174.82,68.6215,0.0403,C351
6476,2024-02-19 14:00:00,EUA -> Brasil,971.06,5.0112,0.0303,C1453
6477,2024-05-15 23:00:00,Reino Unido -> Quénia,855.17,150.0635,0.0167,C2400
6478,2024-01-05 06:00:00,Reino Unido -> Quénia,127.48,151.1991,0.0117,C1438
6479,2024-03-31 16:00:00,Portugal -> Moçambique,679.18,67.1643,0.0348,C1301
6480,2024-10-17 15:00:00,EUA -> Brasil,968.55,5.0963,0.0242,C2400
6481,2024-04-21 10:00:00,EUA -> Brasil,254.48,5.175,0.0187,C1580
6482,2024-09-05 14:00:00,Portugal -> Moçambique,350.14,66.281,0.0413,C1399
6483,2024-10-12 06:00:00,EUA -> Brasil,85.19,5.1435,0.0289,C1789
6484,2024-03-07 10:00:00,Reino Unido -> Quénia,234.24,157.7314,0.015,C586
6485,2024-04-25 02:00:00,EUA -> Brasil,396.14,5.3698,0.0257,C1130
6486,2024-06-29 08:00:00,Reino Unido -> Quénia,964.08,157.1637,0.0118,C802
6487,2024-03-15 15:00:00,Reino Unido -> Quénia,877.67,155.1474,0.0129,C1773
6488,2024-04-13 20:00:00,Portugal -> Moçambique,267.78,67.2417,0.04,C378
6489,2024-01-06 16:00:00,Reino Unido -> Quénia,759.37,155.909,0.0156,C1780
6490,2024-01-22 01:00:00,Reino Unido -> Quénia,412.6,150.5804,0.0121,C2787
6491,2024-12-28 19:00:00,Reino Unido -> Quénia,166.64,153.3941,0.0184,C1115
6492,2024-09-05 04:00:00,EUA -> Brasil,806.92,5.1355,0.0334,C2994
6493,2024-11-24 18:00:00,Portugal -> Moçambique,548.21,66.0215,0.0357,C2712
6494,2024-03-28 07:00:00,Portugal -> Moçambique,916.72,69.7485,0.0374,C1955
6495,2024-08-01 02:00:00,Reino Unido -> Quénia,835.51,151.3385,0.0171,C2793
6496,2024-11-13 08:00:00,Portugal -> Moçambique,497.78,69.3799,0.0387,C1981
6497,2024-09-10 06:00:00,Reino Unido -> Quénia,577.03,158.4908,0.0134,C1973
6498,2024-06-14 02:00:00,Portugal -> Moçambique,277.3,69.1237,0.0379,C2920
6499,2024-10-04 18:00:00,EUA -> Brasil,846.43,5.4417,0.0166,C485
6500,2024-10-17 05:00:00,EUA -> Brasil,673.74,5.424,0.0174,C2165
6501,2024-05-16 20:00:00,EUA -> Brasil,161.43,5.4018,0.0155,C1532
6502,2024-03-29 09:00:00,Reino Unido -> Quénia,405.19,155.0511,0.0134,C2204
6503,2024-12-07 09:00:00,Portugal -> Moçambique,256.81,66.3256,0.0263,C2272
6504,2024-07-28 13:00:00,Reino Unido -> Quénia,334.43,150.275,0.0161,C2451
6505,2024-02-12 06:00:00,EUA -> Brasil,483.54,5.1901,0.0252,C2243
6506,2024-04-18 22:00:00,EUA -> Brasil,327.33,5.3333,0.0245,C2816
6507,2024-02-18 14:00:00,Reino Unido -> Quénia,208.3,150.0976,0.019,C54
6508,2024-04-20 22:00:00,EUA -> Brasil,542.79,5.1615,0.0274,C798
6509,2024-01-04 16:00:00,EUA -> Brasil,901.55,5.324,0.0292,C2316
6510,2024-02-22 21:00:00,Reino Unido -> Quénia,505.08,155.753,0.0111,C2312
6511,2024-05-11 21:00:00,Reino Unido -> Quénia,695.33,153.2873,0.012,C1896
6512,2024-12-14 11:00:00,Reino Unido -> Quénia,161.96,156.1428,0.0142,C1546
6513,2024-03-17 08:00:00,Portugal -> Moçambique,466.53,69.7834,0.0364,C694
6514,2024-09-07 01:00:00,EUA -> Brasil,256.89,5.4003,0.0337,C100
6515,2024-03-27 11:00:00,Portugal -> Moçambique,598.57,67.391,0.0382,C1515
6516,2024-08-25 23:00:00,Portugal -> Moçambique,145.03,68.5271,0.0433,C2963
6517,2024-01-11 11:00:00,EUA -> Brasil,88.3,5.4374,0.0282,C466
6518,2024-07-27 11:00:00,Portugal -> Moçambique,144.08,69.0899,0.0305,C2246
6519,2024-06-06 19:00:00,EUA -> Brasil,880.13,5.4253,0.0203,C2885
6520,2024-05-27 19:00:00,Portugal -> Moçambique,58.4,69.7746,0.0289,C2903
6521,2024-06-09 16:00:00,Portugal -> Moçambique,774.96,69.0071,0.041,C531
6522,2024-12-06 03:00:00,Portugal -> Moçambique,407.61,69.0138,0.04,C1616
6523,2024-08-05 23:00:00,Portugal -> Moçambique,181.55,66.6035,0.03,C1960
6524,2024-09-24 22:00:00,Portugal -> Moçambique,193.71,68.4266,0.028,C850
6525,2024-02-09 11:00:00,Portugal -> Moçambique,668.67,67.7262,0.039,C953
6526,2024-05-31 08:00:00,Portugal -> Moçambique,295.99,68.7605,0.0381,C48
6527,2024-07-18 18:00:00,Reino Unido -> Quénia,794.93,154.3357,0.0195,C2826
6528,2024-12-01 05:00:00,Portugal -> Moçambique,985.46,66.3809,0.0382,C1330
6529,2024-09-24 19:00:00,EUA -> Brasil,775.64,5.0483,0.0186,C2051
6530,2024-07-08 06:00:00,Reino Unido -> Quénia,178.03,152.6716,0.0155,C2194
6531,2024-01-07 00:00:00,EUA -> Brasil,579.39,5.4743,0.0256,C2495
6532,2024-07-12 09:00:00,Reino Unido -> Quénia,313.13,152.0495,0.0176,C1695
6533,2024-01-26 17:00:00,Reino Unido -> Quénia,437.24,150.647,0.0162,C1011
6534,2024-04-09 13:00:00,Reino Unido -> Quénia,728.96,155.5581,0.0194,C312
6535,2024-09-15 18:00:00,Reino Unido -> Quénia,696.72,150.599,0.0103,C1749
6536,2024-06-01 07:00:00,Portugal -> Moçambique,774.11,67.2757,0.0261,C872
6537,2024-02-23 04:00:00,Reino Unido -> Quénia,69.4,157.2907,0.0168,C2274
6538,2024-07-05 15:00:00,EUA -> Brasil,76.24,5.2086,0.0172,C950
6539,2024-10-21 03:00:00,Portugal -> Moçambique,775.18,67.799,0.0362,C2305
6540,2024-01-06 06:00:00,Reino Unido -> Quénia,703.32,158.8947,0.0131,C1875
6541,2024-10-16 15:00:00,EUA -> Brasil,501.01,5.1922,0.0326,C2236
